exception, save_state, search_for_vma, handle_mm_fault, restore_state, iret
503, 388, 1769, 402, 67, 270
503, 390, 1514, 364, 69, 270
506, 396, 1733, 400, 67, 270
506, 394, 3766, 766, 81, 266
508, 390, 1738, 396, 67, 272
510, 392, 1651, 392, 69, 269
506, 388, 1649, 402, 81, 271
504, 392, 1720, 403, 69, 272
506, 388, 1505, 378, 71, 268
508, 390, 1722, 394, 69, 268
506, 390, 1834, 421, 69, 268
506, 388, 1980, 410, 71, 273
508, 388, 1694, 380, 69, 268
510, 390, 2094, 657, 71, 281
507, 397, 1929, 418, 69, 269
501, 388, 1562, 394, 77, 270
505, 390, 1698, 403, 77, 270
508, 394, 1708, 380, 69, 266
498, 390, 1782, 417, 69, 271
503, 390, 1516, 373, 71, 268
508, 394, 1717, 436, 69, 268
510, 392, 1712, 404, 77, 268
498, 388, 1615, 449, 87, 268
508, 390, 1635, 394, 75, 268
508, 390, 1688, 434, 75, 268
502, 825, 1974, 429, 67, 269
501, 390, 1536, 362, 67, 269
510, 390, 1724, 394, 67, 266
506, 398, 1790, 421, 69, 272
502, 390, 1534, 384, 75, 266
504, 388, 1690, 536, 69, 266
506, 390, 1683, 416, 71, 268
532, 457, 1984, 404, 71, 272
504, 390, 1643, 364, 69, 439
508, 388, 1741, 400, 71, 269
507, 392, 1770, 404, 69, 271
502, 388, 1521, 382, 67, 268
508, 390, 1678, 412, 73, 272
512, 394, 1700, 439, 69, 272
505, 390, 1617, 432, 77, 268
508, 388, 1749, 376, 71, 268
508, 388, 1840, 833, 80, 284
506, 388, 1747, 489, 71, 268
504, 390, 1580, 376, 69, 270
508, 390, 1684, 502, 67, 270
510, 390, 1683, 402, 71, 268
498, 390, 2306, 428, 69, 266
500, 387, 1650, 367, 67, 268
510, 392, 1809, 433, 69, 268
508, 392, 1826, 408, 69, 266
506, 392, 1566, 384, 85, 272
506, 390, 1672, 436, 87, 268
510, 430, 1694, 410, 69, 268
504, 428, 1629, 407, 67, 270
506, 430, 1637, 384, 77, 269
509, 388, 1672, 425, 71, 268
500, 390, 1974, 453, 81, 268
501, 388, 1682, 384, 67, 268
508, 394, 1729, 408, 79, 266
506, 390, 1830, 421, 67, 270
502, 392, 1537, 374, 71, 266
508, 386, 1684, 404, 71, 266
509, 388, 1684, 408, 67, 272
508, 396, 1912, 414, 77, 268
508, 390, 1675, 378, 77, 275
508, 388, 1767, 398, 69, 270
500, 388, 1804, 370, 81, 270
501, 390, 1499, 357, 71, 266
506, 392, 1757, 410, 80, 264
508, 390, 1665, 378, 82, 270
506, 388, 16012, 410, 148, 270
510, 388, 1686, 857, 69, 270
507, 388, 1776, 422, 71, 266
502, 388, 1978, 423, 69, 268
501, 393, 1679, 373, 71, 268
508, 388, 1785, 399, 69, 268
508, 386, 1745, 402, 77, 264
500, 392, 1523, 390, 69, 268
507, 390, 1654, 402, 71, 268
508, 388, 1674, 414, 76, 268
512, 384, 1652, 394, 81, 268
508, 390, 1658, 392, 69, 268
508, 388, 1769, 400, 71, 268
502, 390, 2346, 424, 69, 270
498, 388, 1511, 394, 67, 270
510, 392, 1784, 410, 77, 276
508, 390, 1677, 408, 71, 268
502, 390, 1533, 370, 71, 270
506, 392, 1692, 402, 69, 271
507, 388, 1786, 429, 71, 266
508, 388, 1915, 402, 69, 268
510, 390, 1621, 382, 67, 271
506, 390, 2342, 1049, 67, 271
503, 392, 1772, 402, 83, 268
508, 390, 1536, 459, 71, 268
506, 390, 1751, 406, 67, 270
510, 392, 1712, 423, 67, 270
506, 386, 1525, 392, 75, 268
508, 392, 1722, 400, 69, 270
506, 394, 1970, 461, 67, 273
508, 392, 1962, 410, 67, 274
506, 390, 1720, 388, 67, 268
508, 390, 1658, 423, 67, 270
508, 392, 1730, 401, 69, 266
505, 397, 1590, 371, 69, 268
510, 388, 1719, 412, 80, 266
510, 390, 1746, 416, 71, 268
510, 390, 1737, 417, 68, 270
507, 388, 1629, 380, 81, 269
508, 390, 1698, 406, 69, 269
527, 390, 2118, 319, 71, 270
502, 390, 1635, 357, 77, 427
505, 388, 1798, 402, 69, 271
510, 392, 1716, 404, 69, 270
504, 390, 1616, 365, 67, 268
508, 392, 1706, 406, 71, 270
508, 388, 1759, 421, 79, 276
508, 388, 1584, 425, 75, 268
506, 390, 1627, 404, 81, 268
508, 388, 1660, 402, 70, 266
502, 387, 1768, 402, 79, 270
505, 386, 1540, 393, 69, 270
510, 388, 1757, 408, 69, 270
508, 386, 1681, 406, 67, 266
509, 388, 1613, 380, 69, 270
505, 390, 1634, 376, 71, 270
507, 392, 1741, 409, 67, 268
510, 396, 1828, 437, 187, 272
505, 397, 1720, 348, 78, 270
507, 390, 1812, 510, 78, 270
508, 392, 1759, 451, 75, 270
503, 392, 1504, 368, 69, 270
510, 386, 1714, 428, 69, 270
510, 390, 1692, 428, 69, 266
508, 392, 1832, 409, 80, 270
510, 390, 1623, 383, 68, 270
506, 390, 1664, 424, 71, 268
500, 390, 1873, 440, 75, 270
498, 388, 1578, 357, 80, 268
507, 390, 1743, 410, 69, 271
506, 390, 1682, 392, 67, 270
503, 386, 1540, 366, 71, 267
506, 390, 1722, 414, 69, 269
508, 388, 1684, 404, 69, 270
506, 392, 1645, 429, 69, 270
510, 388, 1708, 398, 69, 268
508, 388, 1724, 408, 81, 268
502, 386, 1712, 412, 71, 272
501, 388, 1509, 372, 67, 271
508, 390, 1740, 425, 69, 270
509, 388, 1688, 426, 69, 266
496, 388, 1639, 429, 69, 266
508, 388, 2177, 380, 71, 268
508, 388, 1741, 444, 69, 266
506, 398, 1834, 441, 68, 272
508, 390, 1690, 376, 71, 266
508, 388, 1718, 528, 79, 270
505, 388, 1727, 425, 69, 268
503, 388, 1536, 374, 85, 272
505, 390, 1853, 471, 69, 269
508, 392, 1755, 480, 81, 266
506, 390, 1752, 469, 69, 271
510, 388, 1674, 384, 75, 268
507, 388, 1694, 429, 77, 272
500, 388, 1826, 402, 69, 272
498, 390, 1520, 356, 67, 268
506, 388, 2086, 433, 75, 270
508, 390, 1680, 431, 73, 271
506, 392, 1623, 428, 69, 270
510, 390, 1645, 372, 71, 268
506, 394, 1743, 428, 71, 270
502, 388, 1775, 424, 69, 264
506, 390, 1505, 356, 69, 270
506, 388, 1730, 431, 67, 269
508, 388, 1649, 423, 71, 270
502, 388, 1530, 368, 81, 272
508, 388, 1757, 402, 71, 269
508, 387, 1723, 420, 75, 273
510, 388, 1767, 457, 83, 270
507, 390, 1692, 427, 71, 266
505, 388, 1753, 439, 71, 270
506, 388, 1751, 420, 67, 270
504, 388, 1552, 364, 71, 270
510, 388, 1794, 433, 71, 266
508, 388, 1810, 429, 67, 272
508, 390, 1643, 437, 77, 271
508, 390, 1962, 409, 89, 266
506, 394, 1682, 426, 77, 273
508, 394, 1744, 429, 69, 272
506, 390, 1925, 713, 71, 268
505, 388, 1857, 422, 71, 272
505, 392, 1662, 421, 71, 268
505, 396, 2038, 418, 128, 268
508, 386, 1686, 345, 77, 268
508, 388, 1751, 433, 77, 271
505, 390, 1788, 402, 81, 270
503, 390, 1534, 373, 71, 266
510, 388, 1720, 410, 69, 268
510, 390, 1686, 408, 71, 272
508, 392, 1650, 433, 67, 276
508, 388, 1704, 378, 80, 266
506, 390, 5405, 2170, 71, 274
543, 394, 4255, 1284, 65, 528
506, 390, 4926, 1893, 171, 496
503, 388, 2405, 589, 71, 315
506, 392, 1765, 719, 71, 264
506, 386, 1747, 390, 67, 270
502, 390, 1523, 369, 71, 268
506, 392, 1732, 402, 77, 269
509, 390, 1733, 396, 78, 268
510, 388, 1871, 423, 67, 270
506, 390, 3304, 1154, 117, 549
535, 388, 1950, 871, 69, 268
510, 390, 2683, 776, 69, 295
501, 390, 1699, 372, 71, 266
508, 388, 1765, 601, 67, 270
508, 388, 1717, 400, 71, 268
508, 388, 1815, 410, 69, 270
510, 388, 1653, 587, 69, 267
507, 388, 2795, 1048, 71, 275
505, 392, 2235, 634, 87, 268
505, 390, 1538, 384, 75, 268
508, 390, 1692, 427, 82, 268
508, 390, 1726, 429, 81, 268
506, 388, 1596, 430, 69, 277
507, 394, 1717, 390, 67, 270
505, 397, 1748, 595, 67, 282
510, 392, 1938, 443, 71, 270
502, 388, 1534, 368, 70, 266
506, 390, 1966, 409, 69, 268
505, 390, 1654, 404, 71, 268
507, 388, 1605, 416, 71, 274
508, 426, 1713, 378, 69, 268
508, 392, 1854, 409, 69, 268
498, 388, 1745, 396, 67, 267
504, 388, 1519, 380, 70, 270
508, 390, 2021, 412, 69, 268
510, 394, 1666, 402, 71, 268
504, 390, 1715, 413, 71, 268
508, 390, 1631, 757, 85, 268
505, 388, 1772, 424, 71, 266
503, 390, 1743, 437, 69, 270
502, 390, 1524, 364, 69, 268
506, 390, 1725, 435, 67, 268
508, 394, 1676, 436, 69, 270
508, 394, 1591, 424, 69, 270
504, 390, 1611, 374, 71, 266
510, 390, 2072, 455, 69, 270
502, 388, 1759, 473, 69, 271
502, 386, 1501, 374, 79, 266
510, 388, 1865, 410, 81, 268
506, 416, 1741, 691, 71, 269
506, 390, 1586, 421, 71, 268
508, 390, 1629, 392, 67, 270
506, 392, 1659, 402, 69, 267
501, 390, 1745, 421, 71, 268
500, 396, 1513, 364, 83, 268
510, 390, 1706, 453, 71, 266
510, 392, 1742, 443, 69, 276
505, 388, 1662, 410, 69, 268
507, 388, 1621, 384, 77, 270
506, 392, 1668, 440, 70, 270
502, 386, 1728, 399, 69, 268
504, 390, 1564, 360, 71, 268
510, 392, 1775, 439, 69, 269
506, 394, 1698, 426, 71, 268
508, 384, 1913, 397, 69, 270
507, 388, 1644, 397, 67, 274
508, 388, 1749, 433, 67, 268
502, 387, 1737, 433, 69, 267
504, 390, 1537, 369, 83, 268
508, 392, 1749, 420, 72, 274
510, 388, 1690, 426, 67, 270
504, 392, 1745, 457, 69, 268
508, 386, 1688, 380, 69, 269
510, 390, 1903, 449, 69, 270
503, 388, 2505, 476, 69, 271
496, 388, 1545, 378, 71, 270
506, 390, 1737, 434, 79, 268
503, 396, 1751, 461, 86, 268
505, 388, 1902, 427, 83, 266
510, 390, 1660, 381, 73, 269
508, 394, 1822, 526, 77, 274
502, 390, 1739, 443, 67, 274
502, 390, 1509, 359, 69, 417
506, 390, 1749, 441, 77, 268
508, 394, 1684, 425, 71, 271
505, 392, 1601, 445, 77, 268
506, 390, 1654, 398, 71, 266
508, 392, 1763, 435, 69, 268
502, 390, 1724, 424, 71, 267
504, 390, 1570, 362, 69, 272
504, 390, 1688, 421, 69, 267
508, 390, 1684, 437, 71, 266
508, 390, 1778, 436, 77, 270
512, 390, 1602, 375, 70, 270
508, 390, 1710, 430, 71, 268
502, 390, 1731, 415, 71, 281
501, 388, 1597, 362, 71, 425
506, 390, 4765, 1249, 77, 270
510, 392, 1716, 439, 71, 269
508, 388, 1670, 449, 83, 268
506, 388, 2115, 630, 69, 272
508, 394, 1790, 428, 77, 270
508, 388, 2177, 440, 80, 280
504, 390, 1639, 423, 69, 271
508, 390, 1763, 457, 69, 270
510, 390, 1679, 455, 71, 276
508, 387, 1638, 427, 79, 270
507, 394, 1770, 390, 74, 270
510, 386, 1670, 412, 67, 272
501, 388, 1794, 453, 71, 266
502, 394, 1516, 382, 67, 270
506, 392, 1727, 449, 71, 268
507, 392, 1739, 441, 69, 270
507, 395, 1604, 433, 69, 270
508, 392, 1698, 384, 69, 268
508, 386, 1709, 461, 69, 270
502, 387, 1743, 453, 89, 267
496, 388, 1529, 380, 69, 268
506, 388, 1725, 429, 69, 266
505, 392, 1707, 431, 71, 270
506, 390, 1899, 452, 69, 268
505, 390, 1688, 392, 80, 270
512, 388, 1690, 433, 67, 268
502, 386, 1698, 429, 71, 264
502, 390, 1513, 364, 69, 268
510, 392, 1753, 463, 71, 268
510, 390, 1748, 443, 69, 268
506, 396, 1802, 408, 71, 266
508, 390, 1682, 396, 77, 270
508, 388, 1661, 428, 69, 268
500, 390, 1715, 410, 77, 272
506, 392, 1604, 403, 71, 266
507, 390, 2133, 435, 69, 266
506, 388, 1645, 439, 81, 268
505, 388, 1808, 439, 85, 269
510, 386, 1660, 398, 69, 270
508, 390, 1779, 440, 69, 266
499, 386, 1753, 422, 81, 270
502, 386, 1547, 365, 69, 272
509, 388, 1715, 392, 69, 270
508, 390, 1739, 417, 69, 270
509, 392, 1611, 411, 80, 270
506, 392, 1708, 388, 69, 272
507, 386, 1662, 424, 71, 271
500, 388, 1751, 509, 67, 270
498, 392, 1536, 378, 71, 269
510, 390, 1729, 413, 67, 270
506, 390, 1651, 398, 71, 266
508, 388, 1735, 418, 69, 270
506, 390, 1671, 403, 71, 268
508, 388, 1720, 394, 71, 270
502, 388, 1773, 427, 67, 270
499, 390, 1542, 370, 71, 270
508, 390, 1765, 405, 69, 268
509, 394, 1688, 400, 69, 268
506, 392, 1610, 407, 69, 273
508, 390, 1907, 378, 68, 272
508, 388, 1684, 437, 67, 270
502, 390, 1795, 440, 67, 268
509, 390, 1625, 406, 79, 266
508, 388, 1968, 451, 75, 266
509, 388, 1670, 462, 83, 269
507, 396, 1632, 437, 79, 270
506, 386, 1612, 400, 75, 266
505, 388, 1688, 427, 69, 268
502, 390, 1769, 430, 69, 432
505, 388, 1524, 349, 71, 270
506, 396, 1720, 430, 69, 272
507, 390, 1666, 396, 71, 266
496, 392, 1613, 434, 71, 268
510, 390, 1637, 386, 69, 266
508, 388, 1655, 443, 71, 268
554, 408, 1963, 451, 77, 270
504, 390, 1682, 358, 68, 270
508, 390, 1744, 421, 69, 265
508, 388, 1706, 433, 79, 270
496, 426, 1647, 437, 75, 268
508, 394, 1629, 368, 71, 266
508, 390, 1696, 422, 70, 270
498, 394, 1940, 420, 69, 268
504, 390, 1509, 364, 75, 270
506, 390, 1753, 398, 67, 268
508, 390, 1698, 422, 78, 276
500, 390, 1613, 428, 69, 266
508, 394, 1748, 406, 69, 268
508, 392, 2230, 440, 72, 268
509, 394, 1894, 445, 67, 268
509, 394, 1857, 489, 75, 286
510, 388, 1795, 839, 67, 269
509, 390, 1703, 447, 75, 266
508, 390, 1997, 317, 77, 269
505, 388, 1731, 372, 69, 268
507, 392, 1739, 422, 76, 268
498, 388, 1875, 425, 71, 268
502, 392, 1654, 378, 69, 268
508, 390, 1706, 428, 69, 270
506, 388, 1700, 433, 69, 268
501, 390, 1564, 12620, 122, 291
509, 388, 1627, 380, 69, 270
504, 390, 1678, 428, 69, 269
510, 394, 1883, 416, 72, 270
506, 390, 1578, 378, 71, 270
508, 388, 1666, 402, 75, 270
502, 390, 1751, 453, 69, 269
502, 392, 1499, 376, 69, 270
504, 394, 2061, 406, 71, 270
510, 386, 1666, 790, 71, 266
508, 390, 1834, 427, 67, 268
508, 390, 2413, 382, 83, 270
507, 392, 1611, 374, 81, 269
501, 390, 1713, 382, 69, 274
502, 390, 1503, 372, 77, 266
510, 386, 1736, 378, 71, 270
509, 390, 1688, 378, 67, 270
503, 392, 1768, 378, 75, 270
506, 388, 1658, 384, 69, 270
505, 388, 1883, 433, 69, 266
500, 386, 2216, 469, 76, 306
504, 388, 1532, 362, 71, 274
510, 394, 1814, 415, 69, 270
508, 388, 1669, 425, 71, 268
506, 392, 1740, 422, 69, 268
510, 392, 1662, 398, 77, 272
510, 392, 1757, 400, 81, 274
504, 388, 1704, 366, 77, 268
504, 386, 1521, 365, 69, 266
506, 388, 1678, 404, 67, 272
510, 392, 1666, 405, 69, 274
506, 390, 1728, 382, 77, 270
510, 388, 1627, 402, 69, 270
506, 390, 1753, 410, 69, 268
501, 390, 1741, 384, 69, 268
502, 392, 1507, 367, 69, 268
506, 390, 1749, 410, 67, 268
506, 390, 1737, 398, 71, 268
508, 392, 1743, 384, 70, 270
509, 394, 1650, 390, 77, 266
508, 392, 1709, 378, 73, 270
503, 388, 1782, 412, 67, 267
501, 392, 1554, 376, 86, 268
506, 384, 1739, 363, 83, 268
510, 388, 1725, 387, 71, 268
506, 390, 1706, 380, 79, 268
507, 390, 1625, 392, 75, 266
507, 392, 2076, 471, 71, 271
516, 400, 1814, 480, 67, 323
503, 390, 1526, 384, 69, 270
507, 388, 1697, 453, 69, 270
504, 396, 1749, 394, 90, 268
510, 392, 1722, 435, 77, 268
508, 390, 1619, 392, 71, 270
508, 388, 1717, 398, 67, 268
502, 390, 1734, 429, 76, 272
501, 388, 1520, 360, 82, 268
508, 392, 1716, 380, 71, 270
508, 388, 1694, 402, 75, 270
508, 392, 1710, 410, 67, 268
506, 390, 1639, 380, 69, 268
508, 390, 1667, 402, 68, 272
501, 390, 1806, 403, 69, 270
502, 388, 1505, 364, 68, 270
508, 388, 1672, 453, 71, 268
504, 390, 1712, 407, 69, 266
507, 386, 1834, 413, 80, 268
508, 388, 1653, 394, 69, 266
508, 388, 1663, 384, 67, 269
501, 388, 1731, 410, 71, 271
504, 390, 1533, 365, 71, 278
508, 390, 1675, 380, 73, 271
510, 390, 1651, 411, 69, 268
504, 392, 1743, 591, 71, 268
506, 394, 1631, 393, 69, 272
510, 386, 1731, 405, 67, 270
500, 392, 1822, 398, 69, 272
504, 392, 1938, 361, 69, 269
508, 388, 2259, 489, 83, 270
506, 390, 1667, 420, 75, 276
508, 398, 1617, 396, 79, 268
506, 396, 1670, 367, 76, 268
506, 394, 1702, 427, 73, 280
503, 386, 2103, 463, 75, 268
506, 390, 1552, 375, 69, 279
508, 392, 1690, 416, 69, 274
507, 396, 1664, 425, 82, 270
508, 388, 1700, 441, 69, 270
503, 392, 1619, 386, 79, 270
506, 388, 1708, 402, 81, 272
500, 390, 1752, 396, 67, 272
502, 390, 1538, 347, 69, 270
506, 388, 1860, 461, 77, 267
510, 388, 1838, 431, 71, 270
656, 390, 5068, 1552, 305, 463
663, 390, 4613, 1785, 69, 270
504, 390, 2559, 1091, 67, 270
508, 390, 1919, 409, 71, 268
493, 388, 1633, 411, 77, 269
508, 390, 1895, 426, 71, 268
508, 392, 1668, 406, 75, 270
510, 390, 2151, 396, 67, 266
509, 390, 1715, 386, 69, 269
510, 386, 2074, 693, 69, 268
502, 392, 2071, 769, 88, 272
504, 390, 2594, 963, 67, 270
703, 392, 3092, 1005, 69, 264
505, 390, 1766, 433, 79, 266
510, 390, 2149, 447, 87, 270
505, 392, 1634, 390, 67, 268
510, 390, 1763, 411, 69, 270
500, 390, 2657, 392, 69, 268
502, 396, 1531, 368, 78, 270
506, 390, 1875, 406, 67, 272
505, 390, 1835, 394, 71, 268
506, 392, 1905, 410, 71, 268
507, 390, 1664, 419, 71, 268
507, 392, 1656, 424, 71, 270
500, 386, 1913, 427, 70, 270
504, 394, 1523, 378, 82, 272
505, 392, 1782, 405, 71, 273
509, 388, 1690, 398, 71, 268
504, 390, 1540, 359, 67, 270
505, 393, 1669, 400, 69, 267
506, 392, 1724, 408, 81, 270
508, 390, 1625, 417, 71, 275
506, 392, 1917, 378, 69, 272
508, 386, 1716, 468, 71, 270
502, 390, 1767, 451, 69, 266
496, 390, 1548, 357, 69, 268
510, 390, 1763, 435, 69, 266
506, 394, 2099, 402, 67, 268
499, 388, 1630, 429, 71, 266
506, 388, 1717, 384, 69, 268
510, 432, 2245, 325, 75, 613
494, 390, 3049, 1117, 74, 274
505, 396, 1516, 360, 73, 272
507, 386, 2109, 404, 81, 268
508, 388, 1759, 404, 65, 271
500, 390, 1576, 366, 69, 270
506, 422, 1670, 400, 69, 266
508, 392, 1666, 435, 71, 270
507, 388, 1636, 419, 69, 268
506, 392, 1660, 400, 67, 268
506, 390, 1683, 398, 71, 264
502, 388, 1780, 451, 67, 266
501, 390, 1548, 381, 75, 272
506, 388, 1716, 459, 69, 268
508, 390, 1712, 408, 69, 268
501, 392, 1613, 380, 67, 267
509, 390, 1642, 406, 73, 270
508, 388, 3983, 1415, 82, 276
534, 433, 1854, 417, 67, 270
505, 390, 1709, 370, 69, 272
506, 388, 2407, 402, 69, 268
510, 394, 1739, 422, 69, 268
500, 390, 1572, 364, 69, 270
509, 388, 1694, 427, 69, 271
506, 390, 1672, 402, 67, 268
510, 394, 1737, 421, 69, 269
506, 394, 1633, 384, 69, 268
504, 390, 1682, 402, 71, 268
503, 390, 1735, 431, 70, 268
502, 390, 1499, 386, 71, 268
508, 388, 1745, 455, 81, 270
508, 387, 1668, 457, 71, 264
504, 396, 1711, 435, 75, 266
506, 390, 1598, 367, 81, 270
510, 388, 1716, 447, 71, 268
506, 388, 1878, 388, 81, 268
510, 386, 1564, 394, 73, 269
508, 390, 1700, 396, 71, 268
508, 390, 1680, 390, 69, 268
502, 390, 1552, 417, 71, 264
506, 396, 1668, 404, 69, 271
510, 388, 1690, 411, 71, 266
510, 390, 1635, 419, 73, 287
510, 388, 1706, 388, 77, 266
508, 390, 1767, 406, 71, 268
502, 390, 1747, 403, 69, 270
502, 390, 1536, 365, 76, 268
510, 388, 1683, 394, 69, 270
502, 388, 1733, 401, 67, 271
510, 390, 1643, 384, 77, 266
510, 390, 1617, 411, 71, 266
508, 388, 1763, 431, 71, 268
499, 390, 1727, 418, 71, 270
502, 388, 1564, 372, 73, 272
510, 386, 1802, 405, 71, 268
508, 390, 1663, 378, 75, 268
509, 388, 1627, 388, 76, 270
508, 388, 1659, 380, 69, 271
507, 390, 1731, 398, 73, 268
496, 390, 2240, 854, 73, 270
506, 390, 2202, 365, 67, 270
510, 390, 1800, 404, 68, 268
510, 390, 1686, 401, 71, 266
506, 388, 1731, 430, 79, 264
508, 388, 1633, 406, 81, 268
508, 390, 1678, 510, 71, 266
500, 388, 1986, 413, 69, 266
504, 388, 1501, 366, 69, 270
509, 390, 1731, 396, 69, 273
508, 390, 1742, 397, 79, 268
496, 394, 1619, 390, 67, 270
506, 390, 1619, 388, 71, 268
510, 388, 1712, 394, 71, 268
510, 388, 1917, 415, 71, 266
507, 388, 1597, 402, 77, 266
506, 386, 1745, 382, 69, 268
510, 388, 2344, 376, 79, 266
502, 392, 1643, 372, 73, 268
506, 387, 1666, 369, 69, 268
508, 386, 1682, 376, 69, 276
509, 390, 1906, 414, 69, 272
508, 392, 1721, 414, 69, 268
508, 388, 1714, 380, 71, 268
500, 392, 1747, 363, 70, 272
502, 390, 1541, 394, 67, 270
506, 392, 1659, 380, 71, 266
508, 388, 1683, 376, 79, 268
510, 390, 1694, 433, 72, 268
506, 394, 2021, 751, 87, 309
512, 390, 1713, 447, 67, 270
501, 388, 1765, 451, 77, 270
500, 390, 1608, 382, 67, 268
508, 390, 1702, 404, 71, 267
510, 388, 1716, 404, 67, 270
507, 392, 1731, 394, 77, 270
508, 388, 1653, 394, 75, 270
506, 392, 1682, 410, 75, 268
500, 392, 1745, 404, 67, 268
502, 392, 1509, 361, 67, 268
508, 390, 1782, 401, 69, 266
506, 394, 1674, 408, 81, 272
506, 390, 1925, 412, 67, 270
506, 386, 1600, 408, 71, 267
508, 390, 1670, 376, 67, 271
497, 386, 1705, 422, 77, 400
498, 390, 1507, 366, 77, 358
507, 394, 3226, 378, 63, 266
504, 394, 1684, 394, 77, 264
508, 386, 1785, 415, 69, 268
506, 392, 1692, 386, 67, 271
510, 394, 1692, 439, 69, 268
501, 390, 1757, 443, 69, 268
497, 390, 1550, 380, 67, 270
508, 388, 1795, 407, 69, 270
508, 392, 1690, 368, 69, 270
506, 392, 1799, 415, 69, 270
508, 392, 1786, 450, 69, 271
508, 394, 1747, 431, 77, 266
502, 388, 1757, 449, 69, 268
498, 390, 1572, 355, 69, 268
508, 386, 1868, 614, 71, 268
508, 388, 1669, 371, 67, 270
503, 392, 1780, 418, 71, 268
507, 388, 1640, 384, 67, 270
507, 390, 1751, 379, 71, 268
500, 390, 1737, 404, 80, 268
506, 392, 1505, 353, 69, 268
510, 394, 1666, 401, 69, 266
508, 390, 1663, 396, 71, 268
504, 390, 1721, 769, 67, 270
508, 388, 1647, 384, 69, 268
506, 390, 1694, 403, 69, 270
502, 390, 1763, 376, 69, 276
502, 386, 1503, 362, 77, 439
510, 386, 1623, 382, 75, 269
508, 392, 1686, 405, 69, 270
506, 390, 1704, 416, 71, 268
509, 386, 1634, 414, 75, 268
508, 390, 1678, 398, 69, 272
501, 390, 1733, 370, 67, 271
502, 388, 1539, 355, 71, 270
508, 434, 1877, 329, 71, 270
507, 388, 1741, 394, 75, 266
506, 388, 1727, 373, 87, 268
506, 388, 2100, 804, 87, 278
509, 392, 1666, 423, 69, 270
500, 390, 1759, 417, 69, 268
505, 390, 1506, 370, 69, 272
507, 388, 1715, 367, 71, 268
512, 390, 1801, 409, 67, 268
505, 390, 1619, 370, 69, 266
506, 388, 1623, 386, 71, 270
508, 390, 1753, 412, 71, 266
512, 388, 1692, 422, 67, 268
508, 390, 1580, 384, 69, 272
506, 392, 1801, 437, 67, 271
508, 392, 1714, 415, 76, 266
504, 388, 13258, 427, 120, 278
508, 388, 1595, 402, 67, 268
506, 392, 1657, 419, 71, 268
508, 390, 1893, 445, 71, 272
508, 392, 1595, 379, 71, 264
508, 386, 1769, 384, 65, 271
501, 388, 1759, 396, 71, 269
502, 390, 1558, 357, 71, 266
509, 388, 1674, 443, 71, 268
506, 390, 1665, 429, 70, 272
508, 392, 1726, 447, 69, 271
507, 386, 1623, 398, 69, 268
508, 386, 1716, 390, 71, 266
500, 388, 1732, 432, 71, 272
503, 388, 1530, 366, 75, 266
504, 390, 1942, 499, 75, 269
508, 386, 1777, 467, 75, 270
508, 392, 1726, 434, 69, 266
506, 392, 1625, 401, 72, 268
509, 386, 1729, 386, 67, 270
494, 390, 1714, 420, 71, 268
503, 393, 1513, 373, 69, 270
510, 390, 1704, 410, 69, 268
508, 390, 1690, 407, 67, 270
505, 390, 1668, 396, 75, 268
512, 390, 1643, 421, 67, 268
506, 384, 1721, 372, 67, 268
506, 390, 1905, 421, 67, 268
508, 387, 1662, 406, 69, 268
510, 388, 1732, 400, 71, 267
501, 388, 1765, 435, 87, 268
504, 388, 1517, 376, 67, 270
506, 392, 1708, 402, 71, 266
508, 390, 1674, 367, 84, 266
506, 386, 1721, 579, 75, 270
508, 392, 1731, 406, 69, 268
507, 394, 1674, 406, 71, 266
536, 429, 1722, 437, 69, 268
504, 390, 1513, 362, 81, 268
510, 390, 1706, 410, 69, 268
508, 390, 1708, 431, 69, 268
500, 386, 1604, 416, 73, 272
506, 392, 1621, 400, 78, 266
503, 392, 1690, 398, 81, 268
510, 388, 1889, 388, 78, 268
500, 390, 1757, 488, 71, 280
508, 388, 1779, 447, 73, 270
504, 388, 1749, 421, 81, 266
500, 390, 1607, 392, 69, 270
508, 392, 1674, 414, 71, 270
506, 390, 1719, 416, 69, 266
508, 386, 1905, 396, 69, 268
504, 386, 1682, 372, 67, 268
509, 384, 1662, 394, 71, 267
504, 390, 1720, 378, 67, 268
500, 392, 1505, 364, 71, 268
509, 394, 1729, 397, 71, 268
507, 392, 1648, 455, 71, 266
505, 394, 1721, 437, 69, 271
510, 390, 1639, 382, 67, 270
506, 392, 1694, 378, 71, 268
500, 392, 1696, 417, 90, 270
498, 390, 1507, 363, 82, 268
510, 390, 1700, 384, 75, 268
506, 390, 1737, 400, 67, 270
508, 392, 1613, 421, 69, 270
508, 392, 1589, 384, 75, 270
508, 394, 1686, 400, 69, 270
508, 388, 1647, 376, 67, 268
505, 392, 1512, 380, 67, 270
510, 394, 1710, 426, 69, 270
509, 390, 1719, 435, 65, 271
498, 390, 1611, 403, 81, 268
522, 402, 1732, 424, 69, 282
505, 390, 1684, 406, 81, 268
508, 392, 1824, 400, 79, 270
508, 386, 1586, 383, 82, 268
508, 390, 1775, 375, 71, 266
501, 390, 1731, 372, 69, 270
500, 388, 1462, 398, 77, 270
506, 390, 1714, 400, 69, 272
506, 390, 1635, 374, 71, 270
510, 390, 1776, 396, 67, 272
508, 392, 1682, 407, 82, 266
506, 390, 1755, 382, 69, 268
